"","ProvinceCode","HHID","indiv.no","relationship","sex","age","nationality","residence.state","student","literate","edu.code","marrital.state","curr.job.year","curr.job.month","job.year","job.month","second.job.code","second.job.status","prev.job.code","prev.job.status","leaving.reason","not.ready.working","week.status","preference.type","preference.sec","weight","IW15_Yearly","activity.state","quarter","ProvinceName","Region","job.field","second.job.position","second.job.field","prev.job.position","prev.job.field","Year","ID"
"799",30,"9430200750",1,"Head","Female",58,"Iran","In-Iran",FALSE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,63.1305,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302007501"
"800",30,"9430200750",2,"Sister/Brother","Female",48,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,63.1305,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302007502"
"801",30,"9430200751",1,"Head","Male",50,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",20,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.8245,NA,"Employed",1,"Alborz","Rural","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494302007511"
"802",30,"9430200751",2,"Spouse","Female",44,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,63.1305,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302007512"
"803",30,"9430200751",3,"Child","Female",23,"Iran","In-Iran",TRUE,TRUE,"Masters","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,63.1305,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302007513"
"804",30,"9430200751",4,"Child","Female",18,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,63.1305,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302007514"
"805",30,"9430200834",1,"Head","Male",56,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",28,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",4,"Alborz","Rural","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494302008341"
"806",30,"9430200834",2,"Spouse","Female",46,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008342"
"807",30,"9430200834",3,"Child","Male",29,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",4,"Alborz","Rural","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494302008343"
"808",30,"9430200834",4,"Child","Male",27,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,70.60925,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008344"
"809",30,"9430200835",1,"Head","Female",52,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,68.76375,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008351"
"810",30,"9430200835",2,"Child","Male",33,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",1,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",4,"Alborz","Rural","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494302008352"
"811",30,"9430200836",1,"Head","Male",52,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,70.60925,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008361"
"812",30,"9430200836",2,"Spouse","Female",46,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008362"
"813",30,"9430200837",1,"Head","Male",49,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",20,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",3,"Alborz","Rural","Vehicle Drivers",NA,NA,NA,NA,1394,"139494302008371"
"814",30,"9430200837",2,"Spouse","Female",45,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008372"
"815",30,"9430200838",1,"Head","Male",49,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",25,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",3,"Alborz","Rural","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494302008381"
"816",30,"9430200838",2,"Spouse","Female",45,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008382"
"817",30,"9430200838",3,"Child","Female",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008383"
"818",30,"9430200839",1,"Head","Male",46,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",4,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",3,"Alborz","Rural","Chief Executives",NA,NA,NA,NA,1394,"139494302008391"
"819",30,"9430200839",2,"Spouse","Female",40,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",20,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.76375,NA,"Employed",3,"Alborz","Rural","Teaching",NA,NA,NA,NA,1394,"139494302008392"
"820",30,"9430200846",1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",10,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",2,"Alborz","Rural","Sales",NA,NA,NA,NA,1394,"139494302008461"
"821",30,"9430200846",2,"Spouse","Female",29,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008462"
"822",30,"9430200846",3,"Child","Male",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008463"
"823",30,"9430200846",4,"Child","Female",0,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1185,NA,NA,2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008464"
"824",30,"9430200847",1,"Head","Male",72,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,53.183,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008471"
"825",30,"9430200847",2,"Spouse","Female",68,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,57.80725,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008472"
"826",30,"9430200847",3,"Child","Female",34,"Iran","In-Iran",TRUE,TRUE,"Masters","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,68.76375,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008473"
"827",30,"9430200848",1,"Head","Male",26,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",3,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",2,"Alborz","Rural","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494302008481"
"828",30,"9430200848",2,"Spouse","Female",24,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008482"
"829",30,"9430200849",1,"Head","Male",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",0,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Personal Services",NA,NA,NA,NA,1394,"139494302008491"
"830",30,"9430200849",2,"Spouse","Female",42,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.76375,NA,"Employed",1,"Alborz","Rural","Cleaners and Helpers",NA,NA,NA,NA,1394,"139494302008492"
"831",30,"9430200850",1,"Head","Female",46,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,68.76375,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008501"
"832",30,"9430200850",2,"Child","Male",29,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494302008502"
"833",30,"9430200850",3,"Child","Male",27,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",4,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Assemblers",NA,NA,NA,NA,1394,"139494302008503"
"834",30,"9430200850",4,"Child","Male",16,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,70.60925,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008504"
"835",30,"9430200851",1,"Head","Male",52,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",10,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494302008511"
"836",30,"9430200851",2,"Spouse","Female",49,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302008512"
"837",30,"9430200934",1,"Head","Male",36,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",19,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",4,"Alborz","Rural","Personal Services",NA,NA,NA,NA,1394,"139494302009341"
"838",30,"9430200934",2,"Spouse","Female",32,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009342"
"839",30,"9430200934",3,"Child","Female",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1185,NA,NA,4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009343"
"840",30,"9430200934",4,"Child","Male",5,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009344"
"841",30,"9430200935",1,"Head","Male",29,"Afghan","In-Iran",FALSE,TRUE,"Middle","Married",5,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",4,"Alborz","Rural","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494302009351"
"842",30,"9430200935",2,"Spouse","Female",23,"Afghan","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009352"
"843",30,"9430200935",3,"Child","Male",5,"Afghan","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009353"
"844",30,"9430200935",4,"Sister/Brother","Male",26,"Afghan","In-Iran",FALSE,TRUE,"Primary","Bachelor",8,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",4,"Alborz","Rural","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494302009354"
"845",30,"9430200936",1,"Head","Female",60,"Iran","In-Iran",FALSE,TRUE,"Others","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,68.76375,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009361"
"846",30,"9430200937",1,"Head","Male",29,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",7,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",3,"Alborz","Rural","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494302009371"
"847",30,"9430200937",2,"Spouse","Female",28,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009372"
"848",30,"9430200937",3,"Child","Male",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009373"
"849",30,"9430200938",1,"Head","Female",50,"Afghan","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009381"
"850",30,"9430200939",1,"Head","Female",61,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009391"
"851",30,"9430108051",3,"Child","Female",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6745,NA,NA,1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301080513"
"852",30,"9430108051",4,"Child","Female",0,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6745,NA,NA,1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301080514"
"853",30,"9430108134",1,"Head","Male",30,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",6,6,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.5145,NA,"Employed",4,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301081341"
"854",30,"9430108134",2,"Spouse","Female",31,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.2005,NA,"Employed",4,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301081342"
"855",30,"9430108135",1,"Head","Male",35,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",5,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.5145,NA,"Employed",4,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301081351"
"856",30,"9430108135",2,"Spouse","Female",38,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,136.2005,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081352"
"857",30,"9430108135",3,"Child","Male",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.13475,NA,NA,4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081353"
"858",30,"9430108136",1,"Head","Male",78,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,102.681,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081361"
"859",30,"9430108136",2,"Spouse","Female",51,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,136.2005,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081362"
"860",30,"9430108137",1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",3,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.5145,NA,"Employed",3,"Alborz","Urban","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494301081371"
"861",30,"9430108137",2,"Spouse","Female",42,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,136.2005,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081372"
"862",30,"9430108137",3,"Child","Female",21,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,136.2005,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081373"
"863",30,"9430108137",4,"Child","Male",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.13475,NA,NA,3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081374"
"864",30,"9430200939",2,"Child","Female",35,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009392"
"865",30,"9430200946",1,"Head","Female",55,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,68.76375,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009461"
"866",30,"9430200946",2,"Child","Male",34,"Iran","In-Iran",FALSE,FALSE,NA,"Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,70.60925,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009462"
"867",30,"9430200946",3,"Child","Male",23,"Iran","In-Iran",FALSE,FALSE,NA,"Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,70.60925,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009463"
"868",30,"9430200947",1,"Head","Female",80,"Afghan","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,57.80725,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009471"
"869",30,"9430200948",1,"Head","Male",41,"Iran","In-Iran",FALSE,TRUE,"Primary","Bachelor",10,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",2,"Alborz","Rural","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494302009481"
"870",30,"9430200949",1,"Head","Female",65,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,57.80725,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009491"
"871",30,"9430200949",2,"Child","Male",27,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,70.60925,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009492"
"872",30,"9430200950",1,"Head","Male",89,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,53.183,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009501"
"873",30,"9430200950",2,"Spouse","Female",79,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,57.80725,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009502"
"874",30,"9430200951",1,"Head","Male",48,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",20,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494302009511"
"875",30,"9430200951",2,"Spouse","Female",50,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009512"
"876",30,"9430200951",3,"Child","Male",25,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,70.60925,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009513"
"877",30,"9430108138",1,"Head","Male",56,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,141.5145,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081381"
"878",30,"9430108138",2,"Spouse","Female",49,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,136.2005,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081382"
"879",30,"9430108138",3,"Child","Male",30,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",1,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.5145,NA,"Employed",3,"Alborz","Urban","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494301081383"
"880",30,"9430108139",1,"Head","Male",44,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",11,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.5145,NA,"Employed",3,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301081391"
"881",30,"9430108139",2,"Spouse","Female",45,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,136.2005,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081392"
"882",30,"9430108139",3,"Child","Female",14,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,136.2005,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081393"
"883",30,"9430108139",4,"Child","Male",10,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,141.5145,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081394"
"884",30,"9430108146",1,"Head","Male",49,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",10,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.5145,NA,"Employed",2,"Alborz","Urban","Vehicle Drivers",NA,NA,NA,NA,1394,"139494301081461"
"885",30,"9430108146",2,"Spouse","Female",44,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,136.2005,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081462"
"886",30,"9430108146",3,"Child","Female",19,"Iran","In-Iran",TRUE,TRUE,"Masters","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,136.2005,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081463"
"887",30,"9430108147",1,"Head","Female",73,"Iran","In-Iran",FALSE,TRUE,"Pre","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,115.07325,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301081471"
"888",30,"9430108147",2,"Child","Male",31,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.5145,NA,"Employed",2,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301081472"
"889",30,"9430108148",1,"Head","Male",31,"Iran","In-Iran",TRUE,TRUE,"College","Married",2,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.5145,NA,"Employed",2,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301081481"
"890",30,"9430200951",4,"Child","Male",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,70.60925,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302009514"
"891",30,"9430201034",1,"Head","Male",47,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",0,4,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",4,"Alborz","Rural","Hospitality, Retail and Other Services",NA,NA,NA,NA,1394,"139494302010341"
"892",30,"9430201034",2,"Spouse","Female",44,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302010342"
